,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
12523,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
12524,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
12525,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
12526,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
12527,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
12528,95558,,English,,64.625,8,8,1,0
12529,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
12530,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
12531,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
12532,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
12533,158876,,Chinese,,58.304,8.4,9,1,0
12534,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
12535,117465,,Japanese,,62.392,10,4,1,0
12536,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
12537,208891,,Japanese,,59.825,8.667,3,1,0
12538,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
12539,82856,,English,,1108.646,8.488,8697,1,0
12540,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
12541,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
12542,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
12543,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
12544,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
12545,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
12546,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
12547,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
12548,95558,,English,,64.625,8,8,1,0
12549,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
12550,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
12551,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
12552,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
12553,158876,,Chinese,,58.304,8.4,9,1,0
12554,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
12555,117465,,Japanese,,62.392,10,4,1,0
12556,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
12557,208891,,Japanese,,59.825,8.667,3,1,0
12558,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
12559,82856,,English,,1108.646,8.488,8697,1,0
12560,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
12561,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
12562,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
12563,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
12564,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
12565,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
12566,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
12567,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
12568,95558,,English,,64.625,8,8,1,0
12569,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
12570,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
12571,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
12572,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
12573,158876,,Chinese,,58.304,8.4,9,1,0
12574,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
12575,117465,,Japanese,,62.392,10,4,1,0
12576,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
12577,208891,,Japanese,,59.825,8.667,3,1,0
12578,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
12579,82856,,English,,1108.646,8.488,8697,1,0
12580,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
12581,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
12582,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
12583,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
12584,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
12585,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
12586,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
12587,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
12588,95558,,English,,64.625,8,8,1,0
12589,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
12590,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
12591,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
12592,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
12593,158876,,Chinese,,58.304,8.4,9,1,0
12594,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
12595,117465,,Japanese,,62.392,10,4,1,0
12596,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
